State,County,NUM_LICENSED_BEDS,Population with public coverage,Percent of pop w/no health insurance,margin of error,PopEstimate2018,Heart Disease Mortality,adjusted_beds,inquiry1,inquiry2
SD,Turner,12,2578,6,1,8424,331.5,142.4501425,55.25,2.32713
SD,Union,38,3701,5.9,1.6,15619,224,243.2934247,37.96610169,0.920698947
SD,Walworth,25,1818,10.4,3.2,5587,272.6,447.4673349,26.21153846,0.60920648
SD,Yankton,242,7283,6.2,1.5,22869,292.6,1058.201058,47.19354839,0.276507
SD,Ziebach,8,1371,25,2.4,2742,280.9,291.757841,11.236,0.96278475
TN,Anderson,317,30836,9.2,0.9,76482,373.9,414.4766089,40.64130435,0.902101571
TN,Bedford,60,19643,11.3,1.4,49038,474.9,122.3540927,42.02654867,3.8813577
TN,Benton,25,7974,9.7,1.5,16184,523.5,154.4735541,53.96907216,3.3889296
TN,Bledsoe,25,6190,13,2.8,14755,377.6,169.4340901,29.04615385,2.2285952
TN,Blount,459,47635,8.8,0.8,131349,273.4,349.4507,31.06818182,0.782370732
TN,Bradley,251,37696,11.8,1,106727,445.1,235.1794766,37.72033898,1.89259712
TN,Campbell,120,18815,11.3,1.4,39583,514.4,303.1604477,45.52212389,1.696791267
TN,Cannon,60,5234,10.1,2.1,14462,390.4,414.8803762,38.65346535,0.940994133
TN,Carroll,70,12488,8.1,1.5,28020,601.8,249.821556,74.2962963,2.408919429
TN,Carter,121,26065,11.9,1.3,56351,389,214.7255594,32.68907563,1.811614793
TN,Cheatham,12,12626,9.5,1.3,40439,405.2,29.67432429,42.65263158,13.65490233
TN,Chester,NA,6591,12,2.5,17276,456,NA,38,NA
TN,Claiborne,85,13978,7.8,1.3,31756,517.3,267.6659529,66.32051282,1.9326328
TN,Clay,NA,3844,11.1,3.3,7717,448.9,NA,40.44144144,NA
TN,Cocke,74,17904,11.2,1.5,35774,699,206.8541399,62.41071429,3.379192703
TN,Coffee,160,21903,9.7,1.2,55700,524.8,287.2531418,54.10309278,1.82696
TN,Crockett,NA,6296,12.5,1.5,14328,616.4,NA,49.312,NA
TN,Cumberland,189,30124,9.7,1.1,59673,319.9,316.7261576,32.97938144,1.010020778
TN,Davidson,4382,202798,12.6,0.4,692587,356.9,632.7002961,28.32539683,0.564090142
TN,Decatur,NA,5464,8.4,1.8,11706,505.4,NA,60.16666667,NA
TN,DeKalb,71,8072,12.2,1.9,20138,461.4,352.5672857,37.81967213,1.308686366
TN,Dickson,157,18409,11.7,1.3,53446,486.3,293.7544437,41.56410256,1.655464318
TN,Dyer,225,14689,9.2,1.5,37320,617.8,602.8938907,67.15217391,1.024724267
TN,Fayette,NA,14016,7.6,1.1,40507,396.1,NA,52.11842105,NA
TN,Fentress,NA,9576,9.7,1.9,18217,412.4,NA,42.51546392,NA
TN,Franklin,152,15951,7.1,1.1,41890,445.6,362.8550967,62.76056338,1.228038421
TN,Gibson,70,20226,8,1,49045,543,142.7260679,67.875,3.804490714
TN,Giles,95,11872,9.5,1.3,29503,442.1,322.0011524,46.53684211,1.372976453
TN,Grainger,NA,10631,10.6,1.7,23145,377.4,NA,35.60377358,NA
TN,Greene,240,31035,9.5,1,69087,434.2,347.3880759,45.70526316,1.249898975
TN,Grundy,NA,6448,17,2.9,13346,508.3,NA,29.9,NA
TN,Hamblen,167,28048,11.1,1.2,64569,370.4,258.6380461,33.36936937,1.432117222
TN,Hamilton,1735,117636,9,0.5,364286,346.1,476.2741363,38.45555556,0.726682332
TN,Hancock,10,3297,11.7,3,6549,443.5,152.6950679,37.90598291,2.9044815
TN,Hardeman,238,10067,10.9,1.6,25220,487.7,943.6954798,44.74311927,0.516798067
TN,Hardin,58,12450,11.4,1.7,25776,581.9,225.0155183,51.04385965,2.586043862
TN,Hawkins,50,25839,9.2,1,56530,410.6,88.44861136,44.63043478,4.6422436
TN,Haywood,NA,7871,10.3,1.6,17335,497.3,NA,48.2815534,NA
TN,Henderson,45,11916,9.4,1.6,27847,446.4,161.5972995,47.4893617,2.7624224
TN,Henry,142,15218,9.2,1.3,32358,512.4,438.8404722,55.69565217,1.167622479
TN,Hickman,25,9635,8.9,1.5,25063,371.3,99.74863344,41.71910112,3.72235676
TN,Houston,25,3589,9.7,2.4,8263,516.5,302.553552,53.24742268,1.7071358
TN,Humphreys,25,7580,9.7,2.2,18486,552.3,135.237477,56.93814433,4.08392712
TN,Jackson,NA,5517,10.3,2.5,11758,420.2,NA,40.7961165,NA
TN,Jefferson,58,22107,10,1.1,54012,395.8,107.3835444,39.58,3.685853379
TN,Johnson,2,8118,10.7,2.1,17778,376.8,11.24985938,35.21495327,33.493752
TN,Knox,1733,141530,8.4,0.4,465289,332.7,372.4566882,39.60714286,0.893258224
TN,Lake,NA,2559,10.2,2.9,7411,526.7,NA,51.6372549,NA
TN,Lauderdale,25,10893,10.3,1.5,25825,560.3,96.8054211,54.39805825,5.787899
TN,Lawrence,99,17673,14.5,2.1,43734,436.4,226.3685005,30.09655172,1.927830061
TN,Lewis,NA,5631,10.3,2.1,12086,449.4,NA,43.63106796,NA
TN,Lincoln,59,13682,8.4,1.4,34117,518.4,172.9343143,61.71428571,2.997669966
TN,Loudon,50,21378,10.3,1.6,53054,280.4,94.24360086,27.22330097,2.97526832
TN,Macon,25,9981,11,1.7,24265,439.3,103.0290542,39.93636364,4.2638458
TN,Madison,900,38335,9.3,0.9,97605,406.6,922.0839096,43.72043011,0.4409577
TN,Marion,NA,11076,9.3,1.1,28575,485.5,NA,52.20430108,NA
TN,Marshall,25,11703,8.7,1.1,33683,458.6,74.22141733,52.71264368,6.17880952
TN,Maury,271,30773,9.3,1.1,94340,325.2,287.258851,34.96774194,1.13208
TN,McMinn,118,22586,9.4,1.2,53285,411.7,221.4506897,43.79787234,1.859104619
TN,McNairy,NA,11997,12.2,1.6,25832,559.7,NA,45.87704918,NA
TN,Meigs,NA,5158,9.2,2.1,12306,446.7,NA,48.55434783,NA
TN,Monroe,59,20945,11.1,1.6,46357,345.1,127.2731195,31.09009009,2.711491644
TN,Montgomery,296,58671,8.4,0.6,205950,369.7,143.7242049,44.01190476,2.572287669
TN,Moore,NA,2348,10.7,3.3,6411,457,NA,42.71028037,NA
TN,Morgan,NA,8821,11,2,21579,392.6,NA,35.69090909,NA
TN,Obion,173,13263,10.5,1.3,30267,446.6,571.5796082,42.53333333,0.78134348
TN,Overton,114,9437,8.7,1.3,22068,416.4,516.5851006,47.86206897,0.806062737
TN,Perry,53,3726,14.7,3.2,8064,538.6,657.2420635,36.63945578,0.819484981
TN,Pickett,NA,2811,6.4,2.7,5082,431.2,NA,67.375,NA
TN,Polk,NA,7029,11.1,2.2,16898,427.1,NA,38.47747748,NA
TN,Putnam,285,28684,8.9,0.9,78843,410.2,361.4778737,46.08988764,1.134785916
TN,Rhea,25,14510,9.8,1.5,33044,489.1,75.65670016,49.90816327,6.46472816
TN,Roane,54,23207,8.6,1.2,53140,402.4,101.6183666,46.79069767,3.959914074
TN,Robertson,109,21569,9,0.9,71012,415.7,153.4951839,46.18888889,2.708228294
TN,Rutherford,838,77957,8.9,0.6,324890,331.1,257.9334544,37.20224719,1.283664427
TN,Scott,25,10680,11.9,1.7,22039,410.4,113.4352738,34.48739496,3.61792224
TN,Sequatchie,NA,6433,11.3,2.2,14876,363.2,NA,32.14159292,NA
TN,Sevier,79,39363,NA,NA,97892,373.6,80.70118089,NA,4.629424203
TN,Shelby,4087,331555,12.1,0.4,935764,372.6,436.7554212,30.79338843,0.853109044
TN,Smith,25,7694,8.7,1.7,19942,406.8,125.3635543,46.75862069,3.24496224
TN,Stewart,NA,5610,10,3.1,13561,428,NA,42.8,NA
TN,Sullivan,1211,69805,8.8,0.5,157668,401.6,768.0696146,45.63636364,0.522869272
TN,Sumner,265,56739,8.7,0.6,187149,332.7,141.5984055,38.24137931,2.349602728
TN,Tipton,100,21533,9.4,0.9,61581,436,162.3877495,46.38297872,2.6849316
TN,Trousdale,25,3479,15,5,11012,387.6,227.0250636,25.84,1.70730048
TN,Unicoi,48,8734,9.9,2,17761,401.7,270.2550532,40.57575758,1.486373688
TN,Union,NA,8858,11.9,2,19688,396,NA,33.27731092,NA
TN,Van Buren,NA,2495,14.4,3.5,5765,394.7,NA,27.40972222,NA
TN,Warren,125,18180,12.4,1.4,40878,441.9,305.7879544,35.63709677,1.445119056
TN,Washington,731,45855,9.1,0.8,128607,374,568.3982987,41.0989011,0.657989302
TN,Wayne,80,6354,11.2,1.9,16558,483.2,483.1501389,43.14285714,1.0001032
TN,Weakley,156,12786,9.7,1.5,33415,360.3,466.8562023,37.1443299,0.771757981
TN,White,60,11567,11.3,2.3,27107,399.3,221.34504,35.33628319,1.80397085
TN,Williamson,310,39143,4.9,0.5,231729,269.7,133.776955,55.04081633,2.0160423
TN,Wilson,170,37264,6.6,0.8,140625,305.9,120.8888889,46.34848485,2.530422794
TX,Anderson,156,16504,14.1,1.7,58057,547.8,268.7014486,38.85106383,2.038693885
TX,Andrews,34,4332,18.2,3.5,18128,420.1,187.5551633,23.08241758,2.239874353
TX,Angelina,465,31836,19.2,1.4,87092,377,533.9181555,19.63541667,0.706100731
TX,Aransas,NA,10606,20.5,3.4,23792,347.1,NA,16.93170732,NA
TX,Archer,NA,2718,11.4,2.2,8786,355.9,NA,31.21929825,NA
TX,Armstrong,NA,585,7.6,2.6,1892,410.6,NA,54.02631579,NA
TX,Atascosa,67,15883,15.8,2.1,50310,354.7,133.1743192,22.44936709,2.663426418
TX,Austin,32,8863,12.1,1.8,29989,352.4,106.7057921,29.12396694,3.302538625
TX,Bailey,25,2624,20.6,6.2,7027,366.6,355.7705991,17.7961165,1.03043928
TX,Bandera,NA,8464,17.7,2.6,22824,311.7,NA,17.61016949,NA
TX,Bastrop,8,25824,16.3,1.5,86976,334.5,9.197939662,20.52147239,36.36684
TX,Baylor,25,1282,13.1,4.2,3582,374.2,697.934115,28.5648855,0.53615376
TX,Bee,69,9245,20,2.6,32587,411.6,211.7408783,20.58,1.943885391
TX,Bell,1197,101779,11.8,0.6,355642,306.2,336.5744203,25.94915254,0.909754222
TX,Bexar,6231,592223,15.1,0.3,1986049,331.7,313.7384828,21.96688742,1.057249965
TX,Blanco,NA,3669,18,3.1,11702,271.8,NA,15.1,NA
TX,Borden,NA,226,4.7,2.9,648,363.7,NA,77.38297872,NA
TX,Bosque,25,6652,17.9,1.7,18691,392.7,133.7542133,21.93854749,2.93598228
TX,Bowie,864,31804,14.5,1.3,94324,496.5,915.9916882,34.24137931,0.542035486
TX,Brazoria,267,74395,13.4,0.7,370200,327.5,72.12317666,24.44029851,4.540842697
TX,Brazos,612,43733,13.1,0.8,226758,302.9,269.8912497,23.1221374,1.122303892
TX,Brewster,25,2889,16.8,3.4,9267,238.4,269.7744685,14.19047619,0.88370112
TX,Briscoe,NA,539,21.9,4.6,1516,318.1,NA,14.52511416,NA
TX,Brooks,NA,3129,21.9,4.9,7114,378.2,NA,17.26940639,NA
TX,Brown,188,13893,13.7,1.6,37924,385,495.7282987,28.10218978,0.776635106
TX,Burleson,25,6344,16.7,2.6,18389,624.2,135.9508402,37.37724551,4.59136552
TX,Burnet,71,16358,15.2,2.3,47542,265.4,149.3416348,17.46052632,1.777133352
TX,Caldwell,58,12887,21.3,2.2,43247,355.6,134.1133489,16.69483568,2.651488483
TX,Calhoun,25,6878,19,2.8,21561,355.8,115.9500951,18.72631579,3.06856152
TX,Callahan,NA,4562,18.5,2.8,13994,405,NA,21.89189189,NA
TX,Cameron,1374,161742,28.6,0.8,423908,284.9,324.1269332,9.961538462,0.878976632
TX,Camp,25,4746,16.6,2.7,13033,432.5,191.8207627,26.05421687,2.254709
TX,Carson,NA,1437,11.4,2.9,6005,421.4,NA,36.96491228,NA
TX,Cass,NA,11986,15.4,1.8,30119,460.9,NA,29.92857143,NA
TX,Castro,17,2893,26.1,4.2,7665,376.3,221.7873451,14.41762452,1.696670294
TX,Chambers,14,9562,14.3,2.7,42454,402.3,32.97686908,28.13286713,12.19946014
TX,Cherokee,385,19786,18.8,1.7,52592,478,732.050502,25.42553191,0.652960416
TX,Childress,39,1841,17.1,5.4,7291,411.9,534.9060486,24.0877193,0.770041769
TX,Clay,25,3970,13.9,2.3,10456,344,239.0971691,24.74820144,1.4387456
TX,Cochran,18,1018,28,4.3,2836,389.8,634.696756,13.92142857,0.614151556
TX,Coke,NA,1208,13,3.9,3370,341.2,NA,26.24615385,NA
TX,Coleman,25,3383,23,3.7,8397,405.7,297.7253781,17.63913043,1.36266516
TX,Collin,2692,153370,10.4,0.4,1005146,237.2,267.8217891,22.80769231,0.885663563
TX,Collingsworth,13,1222,22.6,6.4,2962,438.4,438.8926401,19.39823009,0.998877538
TX,Colorado,65,6868,13.6,2.3,21217,401.1,306.3581091,29.49264706,1.309252108
TX,Comal,208,38832,12.3,0.9,148373,313.7,140.1872308,25.50406504,2.237721639
TX,Comanche,25,5122,18.1,3,13534,407,184.7199645,22.48618785,2.2033352
TX,Concho,16,1028,17.1,5.6,4276,338.8,374.181478,19.8128655,0.905443
TX,Cooke,78,12832,14.9,1.7,40574,320.1,192.2413368,21.48322148,1.665094538
TX,Coryell,25,18655,9.9,1.2,74808,364.3,33.41888568,36.7979798,10.90102176
TX,Cottle,NA,956,13.6,4.5,1389,361.3,NA,26.56617647,NA
TX,Crane,25,1013,16.1,4.7,4794,361.6,521.4851898,22.45962733,0.69340416
TX,Crockett,NA,910,15.2,6,3499,473.2,NA,31.13157895,NA
TX,Crosby,2,2446,20.4,2.8,5779,401.7,34.60806368,19.69117647,11.6071215
TX,Culberson,14,820,20.7,5.8,2204,322.8,635.2087114,15.5942029,0.508179429
TX,Dallam,NA,1856,24.9,6.4,7200,359.8,NA,14.4497992,NA
TX,Dallas,8320,760531,21,0.3,2637772,319.2,315.4177086,15.2,1.011991373
TX,Dawson,21,4642,15.4,2.4,12619,335.9,166.4157223,21.81168831,2.018439095
TX,Deaf Smith,42,5966,20.4,3,18760,367.4,223.880597,18.00980392,1.641053333
TX,Delta,NA,2071,15.2,3,5349,472.6,NA,31.09210526,NA
TX,Denton,1443,139994,11.5,0.5,859064,236.7,167.9735154,20.5826087,1.409150719
TX,DeWitt,49,6600,13,2,20187,355.9,242.7304701,27.37692308,1.466235367
TX,Dickens,NA,886,18.8,5.1,2249,344.1,NA,18.30319149,NA
TX,Dimmit,25,4897,22.2,5.1,10308,308.3,242.5300737,13.88738739,1.27118256
TX,Donley,NA,1157,15.4,2.9,3319,442.3,NA,28.72077922,NA
TX,Duval,NA,5071,24.5,3.7,11212,378.2,NA,15.43673469,NA
TX,Eastland,52,7858,16.2,2.6,18322,392.2,283.8118109,24.20987654,1.381901615
TX,Ector,638,38448,21.5,1.4,162124,412.7,393.5259431,19.19534884,1.048723743
TX,Edwards,NA,1183,12.3,5.6,1928,326.9,NA,26.57723577,NA
TX,El Paso,2598,278278,20.7,0.5,840758,276.9,309.0068724,13.37681159,0.896096575
TX,Ellis,189,42252,15.2,0.8,179436,338.9,105.3300341,22.29605263,3.217505841
TX,Erath,98,10469,17.8,2.2,42446,387.5,230.8815907,21.76966292,1.67834949
TX,Falls,36,6361,16.9,2.9,17335,369.2,207.6723392,21.84615385,1.777800556
TX,Fannin,19,11381,16,1.7,35286,511,53.84571785,31.9375,9.490076842
TX,Fayette,65,8205,10.8,1.9,25349,364,256.4203716,33.7037037,1.419544
TX,Fisher,14,1406,15.4,3.6,3839,390,364.6783016,25.32467532,1.069435714
TX,Floyd,25,2269,22.4,3.7,5837,384.3,428.30221,17.15625,0.89726364
TX,Foard,NA,538,13.3,5.6,1200,367.6,NA,27.63909774,NA
TX,Fort Bend,1169,139849,11.1,0.5,787858,239.1,148.3769918,21.54054054,1.611435824
TX,Franklin,NA,3673,16.6,4.3,10766,440.1,NA,26.51204819,NA
TX,Freestone,37,6991,15.7,2.5,19808,392.1,186.7932149,24.97452229,2.099112649
TX,Frio,22,6172,22,3.6,19816,392.6,111.0213969,17.84545455,3.536255273
TX,Gaines,33,4751,31.7,3.9,20901,387.8,157.8871824,12.23343849,2.456184182
TX,Galveston,815,86982,14.2,0.8,337890,330,241.2027583,23.23943662,1.368143558
TX,Garza,NA,1684,17.5,4.4,6578,383.7,NA,21.92571429,NA
TX,Gillespie,84,9813,18.8,2.6,26804,288.3,313.3860618,15.33510638,0.919951571
TX,Glasscock,NA,233,20.3,9.8,1388,356.6,NA,17.56650246,NA
TX,Goliad,NA,2647,10.7,3.3,7584,370.2,NA,34.59813084,NA
TX,Gonzales,33,7731,19.9,2.1,20826,335.4,158.4557764,16.85427136,2.116678909
TX,Gray,109,7532,18.1,2.2,21895,452,497.8305549,24.97237569,0.90793945
TX,Grayson,676,41729,16.9,1,133991,352.6,504.511497,20.86390533,0.698893885
TX,Gregg,741,40044,19,1.2,123707,429.5,598.9960148,22.60526316,0.717033151
TX,Grimes,25,9388,13.7,1.9,28360,365.4,88.15232722,26.67153285,4.1450976
TX,Guadalupe,153,41595,11.5,0.9,163694,315.8,93.46707882,27.46086957,3.378729752
TX,Hale,88,10678,19.1,2,33830,400.5,260.1241502,20.96858639,1.539649432
TX,Hall,NA,1393,25.6,3.9,3028,385.4,NA,15.0546875,NA
TX,Hamilton,25,3273,17.5,4,8484,358.7,294.6723244,20.49714286,1.21728432
TX,Hansford,14,1398,19.7,5.1,5463,403,256.269449,20.45685279,1.572563571
TX,Hardeman,24,1611,15.8,3.2,3922,389.9,611.9326874,24.67721519,0.637161583
TX,Hardin,0,16535,14.8,2,57207,456.4,0,30.83783784,Inf
TX,Harris,15732,1294937,20.2,0.2,4698619,310.5,334.8217849,15.37128713,0.927359013
TX,Harrison,149,21476,14.9,1.3,66726,394.2,223.3012619,26.45637584,1.765328134
TX,Hartley,21,1265,16.9,3.6,5619,375.7,373.7319808,22.23076923,1.005265857
TX,Haskell,25,2341,19.3,3.5,5813,388.8,430.0705316,20.14507772,0.90403776
TX,Hays,411,41615,14,1.2,222631,261.1,184.6104092,18.65,1.414329783
TX,Hemphill,26,1076,26.9,7.2,3825,442,679.7385621,16.43122677,0.65025
TX,Henderson,127,32678,18.7,1.2,82299,505.6,154.3153623,27.03743316,3.276407433
TX,Hidalgo,1421,315557,30.5,0.7,865939,278.7,164.0993188,9.137704918,1.698361712
TX,Hill,25,13269,16.2,1.5,36354,372.6,68.76822358,23,5.41820016
TX,Hockley,48,7421,18.4,1.8,22980,360.2,208.8772846,19.57608696,1.7244575
TX,Hood,73,20217,15.3,1.6,60537,309,120.5874094,20.19607843,2.562456575
TX,Hopkins,96,12601,18.4,1.4,36810,445.5,260.798696,24.21195652,1.708214063
TX,Houston,25,8352,15,1.9,23169,439.4,107.9028012,29.29333333,4.07218344
TX,Howard,290,10082,17.4,1.8,36459,623.1,795.4140267,35.81034483,0.783365617
TX,Hudspeth,NA,1620,23.4,5.3,4795,280.1,NA,11.97008547,NA
TX,Hunt,221,31012,17,1.4,96493,439.3,229.0321578,25.84117647,1.918071262
TX,Hutchinson,25,7558,17.3,1.9,21198,557.7,117.9356543,32.23699422,4.72884984
TX,Irion,NA,398,13.9,5.9,1522,341.3,NA,24.55395683,NA
TX,Jack,17,2637,17.4,2.8,8843,416,192.2424517,23.90804598,2.163934118
TX,Jackson,25,4568,15.8,3.4,14874,418.7,168.0785263,26.5,2.49109752
TX,Jasper,59,13936,16.7,2.6,35872,458.6,164.4736842,27.46107784,2.788288
TX,Jeff Davis,NA,998,13.6,6.9,2252,234.3,NA,17.22794118,NA
TX,Jefferson,1198,80870,20.5,0.7,255001,462.4,469.8020792,22.55609756,0.98424426
TX,Jim Hogg,NA,2389,18.8,5,5248,300.9,NA,16.00531915,NA
TX,Jim Wells,135,14047,18.4,2.4,40822,504.8,330.7040321,27.43478261,1.526440415
TX,Johnson,137,42973,16.1,1,171361,386.5,79.94817957,24.00621118,4.834381496
TX,Jones,45,5493,13.9,2.8,19817,410.5,227.0777615,29.5323741,1.807750778
TX,Karnes,25,4353,13.9,2.8,15650,421.8,159.7444089,30.34532374,2.640468
TX,Kaufman,379,32365,15.1,1.3,128622,429.6,294.6618774,28.45033113,1.457942248
TX,Kendall,NA,11739,9.2,1.5,45641,320.7,NA,34.85869565,NA
TX,Kenedy,NA,276,21.5,10.4,442,301.1,NA,14.00465116,NA
TX,Kent,NA,245,5.5,3.9,726,338.8,NA,61.6,NA
TX,Kerr,568,22022,15.9,1.5,52405,290.9,1083.866043,18.29559748,0.2683911
TX,Kimble,15,1890,23,5.2,4362,336.3,343.8789546,14.62173913,0.9779604
TX,King,NA,73,7.9,7,277,356.2,NA,45.08860759,NA
TX,Kinney,NA,1586,14.6,5,3767,319.4,NA,21.87671233,NA
TX,Kleberg,96,11055,17.3,2.4,31129,480.4,308.394102,27.76878613,1.557747042
TX,Knox,25,1452,15.8,3.4,3653,380.3,684.3690118,24.06962025,0.55569436
TX,La Salle,NA,2035,25.1,6.7,7531,346.6,NA,13.80876494,NA
TX,Lamar,154,19037,17.2,1.4,49728,482,309.6846847,28.02325581,1.556421818
TX,Lamb,75,4833,23,2.6,13158,389.9,569.99544,16.95217391,0.68404056
TX,Lampasas,25,7502,14.8,2.1,21229,287.2,117.7634368,19.40540541,2.43878752
TX,Lavaca,48,6348,11.2,1.6,20110,362.3,238.6872203,32.34821429,1.517886042
TX,Lee,NA,5353,12.7,2.2,17144,324.4,NA,25.54330709,NA
TX,Leon,NA,7052,18,2.7,17270,330.8,NA,18.37777778,NA
TX,Liberty,41,26179,19,1.5,86323,518.6,47.49603234,27.29473684,10.91880678
TX,Limestone,78,9453,20.8,2,23519,394.2,331.6467537,18.95192308,1.188614077
TX,Lipscomb,NA,903,19,3.2,3355,465.9,NA,24.52105263,NA
TX,Live Oak,NA,3721,19.2,3.8,12166,336.2,NA,17.51041667,NA
TX,Llano,27,9925,16.8,2.1,21646,278.3,124.734362,16.56547619,2.231141407
TX,Loving,NA,25,10.8,13.6,152,425.6,NA,39.40740741,NA
TX,Lubbock,2115,85161,13.5,0.7,307412,395,688.0017696,29.25925926,0.57412643
TX,Lynn,24,2261,17.5,3.1,5877,384.6,408.3716182,21.97714286,0.94178925
TX,Madison,25,3820,14.3,2.9,14422,386.9,173.3462765,27.05594406,2.23194872
TX,Marion,NA,4726,12.4,2.4,9928,423.6,NA,34.16129032,NA
TX,Martin,18,1230,12.6,3.8,5753,381.6,312.8802364,30.28571429,1.219636
TX,Mason,NA,1584,20.3,5.2,4280,284.4,NA,14.00985222,NA
TX,Matagorda,75,13234,19.6,2.3,36552,403.9,205.1871307,20.60714286,1.96844704
TX,Maverick,101,19871,30.1,2.4,58485,317.9,172.6938531,10.56146179,1.840829851
TX,McCulloch,25,2929,18.4,3.8,7987,375.3,313.008639,20.39673913,1.19900844
TX,McLennan,677,77096,15.1,0.8,254607,342.4,265.8999949,22.67549669,1.287702168
TX,McMullen,NA,210,12.2,6.8,749,305.8,NA,25.06557377,NA
TX,Medina,25,14981,13.3,2.2,50921,353.9,49.09565798,26.60902256,7.20837676
TX,Menard,NA,775,31.4,6.8,2139,342.1,NA,10.89490446,NA
TX,Midland,616,31960,17.5,1.4,172578,347.8,356.9400503,19.87428571,0.974393318
TX,Milam,NA,9389,13.4,2,25131,345.3,NA,25.76865672,NA
TX,Mills,NA,1818,20.7,5.3,4921,331.6,NA,16.01932367,NA
TX,Mitchell,25,2177,14.1,4.8,8145,390.8,306.936771,27.71631206,1.2732264
TX,Montague,22,6469,19.5,2.9,19596,404.6,112.2678098,20.74871795,3.603882545
TX,Montgomery,1710,133016,14.3,0.6,590925,322.4,289.3768245,22.54545455,1.114118246
TX,Moore,25,5471,16.6,2.9,21485,410.7,116.3602513,24.74096386,3.5295558
TX,Morris,NA,4617,14.5,2.6,12339,466.1,NA,32.14482759,NA
TX,Motley,NA,609,20.4,5.4,1234,301.5,NA,14.77941176,NA
TX,Nacogdoches,392,20424,18.9,1.7,65711,339.3,596.5515667,17.95238095,0.568768936
TX,Navarro,162,17529,17.4,1.4,49565,405.1,326.8435388,23.2816092,1.239430957
TX,Newton,NA,5473,16.5,3.3,13746,547.8,NA,33.2,NA
TX,Nolan,86,5179,17.3,2.8,14751,402.9,583.0113213,23.28901734,0.691067198
TX,Nueces,1356,119691,17,0.6,362265,306.8,374.3116227,18.04705882,0.81963792
TX,Ochiltree,25,2288,20.9,4.1,9947,550.7,251.3320599,26.3492823,2.19112516
TX,Oldham,NA,434,10.8,4.2,2131,357.9,NA,33.13888889,NA
TX,Orange,NA,27767,15.4,1,83572,540.1,NA,35.07142857,NA
TX,Palo Pinto,74,10934,18.6,2.2,28875,452.9,256.2770563,24.34946237,1.767228041
TX,Panola,42,8458,17.4,2.3,23148,370,181.4411612,21.26436782,2.039228571
TX,Parker,129,34717,13.9,1,138371,313.9,93.22762718,22.58273381,3.367027667
TX,Parmer,25,3015,20.5,3.1,9864,373.2,253.4468775,18.20487805,1.47249792
TX,Pecos,39,3966,20.3,3.7,15673,296.4,248.8355771,14.60098522,1.191148
TX,Polk,66,17889,18.4,1.5,50031,501.7,131.9182107,27.26630435,3.803114045
TX,Potter,974,37609,21.7,1.2,119648,484.1,814.05456,22.30875576,0.594677585
TX,Presidio,NA,2903,30,6.4,6948,214.5,NA,7.15,NA
TX,Rains,NA,4688,20.1,3.7,12159,443.1,NA,22.04477612,NA
TX,Randall,NA,33372,10.7,1.1,136271,377.5,NA,35.28037383,NA
TX,Reagan,7,634,24.7,5.7,3741,360.4,187.1157445,14.59109312,1.926080571
TX,Real,NA,1560,27.6,7.1,3478,361.5,NA,13.09782609,NA
TX,Red River,NA,5109,14.5,2.5,12175,494.9,NA,34.13103448,NA
TX,Reeves,25,3585,20.5,3.5,15695,391.6,159.2863969,19.10243902,2.4584648
TX,Refugio,20,2855,15.9,3,7032,356.2,284.4141069,22.40251572,1.2523992
TX,Roberts,NA,278,8.2,3.6,903,485.2,NA,59.17073171,NA
TX,Robertson,NA,5937,15,2.2,17284,461.7,NA,30.78,NA
TX,Rockwall,245,17178,11.2,1.2,100657,308.3,243.4008564,27.52678571,1.26663482
TX,Runnels,50,3766,15.6,2.4,10234,377.4,488.56752,24.19230769,0.77246232
TX,Rusk,96,16142,19.3,1.6,54450,427.7,176.3085399,22.16062176,2.425860938
TX,Sabine,25,5390,14.6,3,10589,462.3,236.0940599,31.66438356,1.95811788
TX,San Augustine,18,3804,15.4,2.9,8232,356,218.6588921,23.11688312,1.628106667
TX,San Jacinto,NA,12743,19.6,2.6,28719,390.5,NA,19.92346939,NA
TX,San Patricio,NA,21923,17.4,1.4,66893,338.5,NA,19.45402299,NA
TX,San Saba,NA,2203,19,3.2,6054,310.5,NA,16.34210526,NA
TX,Schleicher,14,689,21.1,6.4,2895,326.4,483.5924007,15.46919431,0.674948571
TX,Scurry,25,4647,15.3,3.3,16866,320.4,148.2272027,20.94117647,2.16154656
TX,Shackelford,NA,1135,12.9,4.1,3253,385.5,NA,29.88372093,NA
TX,Shelby,NA,9356,24.4,3.2,25418,402.3,NA,16.48770492,NA
TX,Sherman,NA,738,19.7,4.9,3079,421.7,NA,21.40609137,NA
TX,Smith,1744,73592,17.2,0.8,230221,457.3,757.5329792,26.5872093,0.603670088
TX,Somervell,16,2679,17.1,5.9,9016,316,177.4622893,18.47953216,1.78066
TX,Starr,48,27426,33.4,1.9,64525,301.6,74.38977141,9.02994012,4.054320833
TX,Stephens,40,3359,20.9,3.4,9433,430.4,424.0432524,20.59330144,1.0149908
TX,Sterling,NA,316,20.2,4.6,1311,414.7,NA,20.52970297,NA
TX,Stonewall,20,558,14.8,5.9,1362,365.8,1468.428781,24.71621622,0.2491098
TX,Sutton,12,1026,17.6,5.7,3758,328.2,319.3187866,18.64772727,1.027813
